Yellapur,14.96667,74.71667
Yelbarga,15.63333,76.01667
Yelandur,12.06667,77.03333
Yelahanka,13.1075,77.60028
Yadgir,16.76667,77.13333
Wadi,17.06667,76.98333
Virarajendrapet,12.2,75.8
Ullal,12.8,74.85
Udipi,13.35,74.75
Turuvekere,13.16417,76.66667
Tumkur,13.34222,77.10167
Tirumakudal Narsipur,12.21,76.90639
Tirthahalli,13.7,75.23333
Tiptur,13.25861,76.47833
Terdal,16.5,75.05
Tekkalakote,15.53333,76.88333
Tarikere,13.71667,75.81667
Talikota,16.48333,76.31667
Suntikoppa,12.46667,75.83333
Sulya,12.56667,75.38333
Srinivaspur,13.33333,78.21667
Sringeri,13.41667,75.25
Sorab,14.38333,75.1
Somvarpet,12.6,75.86667
Someshwar,13.5,75.06667
Siruguppa,15.63333,76.9
Sirsi,14.61667,74.85
Sira,13.74528,76.90917
Sindhnur,15.78333,76.76667
Sindgi,16.91667,76.23333
Sidlaghatta,13.38806,77.86278
Siddapur,14.33333,74.88333
Shrirangapattana,12.41361,76.70417
Shravanabelagola,12.85833,76.48944
Shorapur,16.51667,76.75
Shirhatti,15.23333,75.58333
Shimoga,13.91667,75.56667
Shikarpur,14.26667,75.35
Shiggaon,15,75.23333
Shahpur,16.7,76.83333
Shahabad,17.13333,76.93333
Seram,17.18333,77.28333
Savanur,14.96667,75.35
Saundatti,15.78333,75.11667
Sargur,11.98333,76.41667
Sankeshwar,16.26667,74.48333
Sanivarsante,12.73333,75.9
Sandur,15.1,76.55
Sakleshpur,12.96667,75.78333
Sagar,14.16667,75.03333
Sadalgi,16.56667,74.55
Ron,15.66667,75.73333
Robertsonpet,12.96667,78.28333
Raybag,16.48333,74.78333
Ranibennur,14.61667,75.61667
Ramanagaram,12.71667,77.3
Raichur,16.2,77.36667
Rabkavi,16.46667,75.1
Puttur,12.76667,75.21667
Ponnampet,12.15,75.93333
Piriyapatna,12.33972,76.09917
Pavagada,14.1,77.26667
Pandavapura,12.50056,76.67333
Nyamati,14.15,75.58333
Nelamangala,13.10222,77.39
Navalgund,15.56667,75.36667
Nargund,15.71667,75.38333
Naregal,15.58333,75.81667
Narasimharajapura,13.61667,75.51667
Nanjangud,12.11972,76.68278
Nagamangala,12.81556,76.7575
Mysore,12.30722,76.64972
Munirabad,15.33333,76.33333
Mundgod,14.96667,75.03333
Mundargi,15.21667,75.9
Mulki,13.1,74.8
Mulgund,15.25,75.53333
Mulbagal,13.16667,78.4
Mudigere,13.13333,75.63333
Mudhol,16.35,75.28333
Mudgal,16.01667,76.43333
Muddebihal,16.33333,76.13333
Mudbidri,13.08333,74.98333
Melukote,12.65889,76.65056
Mayakonda,14.28333,76.08333
Manvi,15.98333,77.05
Mangalore,12.86667,74.88333
Mandya,12.52417,76.89583
Malur,13.0075,77.93778
Malpe,13.35,74.71667
Malavalli,12.38333,77.08333
Mahalingpur,16.38333,75.11667
Magadi,12.96667,77.23333
Madikeri,12.41667,75.73333
Madhugiri,13.66056,77.20917
Maddur,12.6,77.06667
Londa,15.46667,74.51667
Lingsugur,16.16667,76.51667
Lakshmeshwar,15.13333,75.46667
Kushtagi,15.76667,76.2
Kushalnagar,12.45795,75.95904
Kurgunta,17.2,77.35
Kunigal,13.02222,77.02667
Kundgol,15.25,75.25
Kumta,14.41667,74.4
Kumsi,14.06667,75.4
Kudligi,14.9,76.38333
Kudachi,16.63333,74.85
Krishnarajpet,12.655,76.48833
Kotturu,14.81667,76.21667
Koratagere,13.52278,77.23306
Koppal,15.35,76.15
Koppa,13.55,75.35
Konnur,16.2,74.75
Konanur,12.62639,76.05417
Kollegal,12.15,77.11667
Kolar,13.13333,78.13333
Kodlipet,12.8,75.88333
Kodigenahalli,13.72,77.39028
Khanapur,15.63333,74.51667
Kerur,16.01667,75.56667
Karwar,14.8,74.13333
Karkal,13.2,74.98333
Kanakapura,12.55,77.41667
Kampli,15.4,76.61667
Kalghatgi,15.18333,74.96667
Kadur,13.55333,76.01306
Jevargi,17.01667,76.76667
Jamkhandi,16.51667,75.3
Jagalur,14.53333,76.35
Indi,17.16667,75.96667
Ilkal,15.96667,76.13333
Huvinabadgalli,15.01667,75.95
Hunsur,12.3075,76.28778
Hungund,16.06667,76.05
Hukeri,16.23333,74.6
Hubli,15.35,75.16667
Hospet,15.26667,76.4
Hoskote,13.06694,77.79833
