Tufanganj,26.31667,89.66667
Titagarh,22.73639,88.37361
Tarakeswar,22.885,88.01722
Tamluk,22.3,87.91667
Taki,22.58611,88.92139
Sonamukhi,23.3,87.41667
Sodpur,22.70889,88.38722
Siuri,23.91667,87.53333
Singur,22.80917,88.22944
Shrirampur,22.75278,88.34222
Shiliguri,26.7,88.43333
Shantipur,23.25,88.46667
Santoshpur,22.52528,88.265
Sankrail,22.55,88.2
Sainthia,23.95,87.66667
Rishra,22.71417,88.34778
Raniganj,23.61667,87.13333
Ranaghat,23.18333,88.58333
Rampur Hat,24.16667,87.78333
Ramjibanpur,22.83333,87.61667
Rajmahal,25.05,87.83333
Raiganj,25.61667,88.11667
Raghunathpur,23.55,86.66667
Puruliya,23.33333,86.36667
Patuli,23.55,88.25
Patrasaer,23.21667,87.51667
Panihati,22.69417,88.37444
Pandua,23.08333,88.28333
Pakaur,24.63333,87.85
Odlabari,26.83333,88.61667
Navadwip,23.41667,88.36667
Nalhati,24.3,87.81667
Naksalbari,26.68333,88.21667
Naihati,22.90278,88.41694
Murshidabad,24.18333,88.26667
Muri,23.36667,85.86667
Muragacha,23.53333,88.4
Mirik,26.89453,88.18484
Memari,23.2,88.11667
Medinipur,22.43333,87.33333
Matabhanga,26.33333,89.21667
Mainaguri,26.56667,88.81667
Mahishadal,22.18333,87.98333
Madhyamgram,22.7,88.45
Madanpur,23.01667,88.48333
Lalgola,24.41667,88.25
Lakhyabad,23.66667,86.66667
Kulti,23.73333,86.85
Krishnanagar,23.4,88.5
Konnagar,22.7,88.3475
Koch Bihar,26.31667,89.43333
Kishanganj,26.11667,87.93333
Khatra,22.98333,86.85
Khardah,22.71861,88.37806
Kharar,22.7,87.68333
Kharagpur,22.33333,87.33333
Kenda,23.2,86.53333
Katoya,23.65,88.13333
Karsiyang,26.88251,88.27729
Karimpur,23.96667,88.61667
Kandi,23.95,88.03333
Kamarhati,22.67111,88.37472
Kalyani,22.98333,88.48333
Kalna,23.21667,88.36667
Kaliyaganj,25.63333,88.31667
Kalimpang,27.06667,88.48333
Kalaikunda,22.35,87.25
Kanchrapara,22.97,88.43194
Jhargram,22.45,86.98333
Jhalida,23.36667,85.96667
Jaynagar-Majilpur,22.17583,88.41778
Jangipur,24.46667,88.06667
Jamuria,23.7,87.08333
Jalpaiguri,26.51667,88.73333
Islampur,26.26667,88.2
Ingraj Bazar,25,88.15
Hugli,22.89556,88.4025
Hasimara,26.74704,89.35189
Haringhata,22.95,88.56667
Haora,22.58917,88.31028
Halisahar,22.94972,88.41944
Haldibari,26.33333,88.76667
Habra,22.83444,88.6275
Guskhara,23.5,87.75
Goyerkata,26.69984,89.02565
Gobardanga,22.87472,88.75861
Ghatal,22.66667,87.71667
Garui,22.63333,88.4
Gangarampur,25.4,88.51667
Fort Gloster,22.50444,88.18333
Farakka,24.81667,87.9
Falakata,26.52084,89.20545
Egra,21.9,87.53333
Durgapur,23.48333,87.31667
Dam Dam,22.62222,88.41694
Dubrajpur,23.8,87.38333
Dinhata,26.13333,89.46667
Digha,21.68333,87.55
Diamond Harbour,22.19167,88.18472
Dhupgari,26.58575,89.0145
Dhulian,24.68333,87.96667
Debipur,24.23333,88.63333
Daulatpur,25.33333,88.31667
Darjiling,27.03333,88.26667
Dalkola,25.85,87.85
Chittaranjan,23.86667,86.86667
Chandrakona,22.73333,87.51667
Chandannagar,22.86917,88.37722
Champahati,22.39583,88.48472
Canning,22.31889,88.67139
Bolpur,23.66667,87.71667
Bishnupur,23.08333,87.31667
Bishnupur,22.38333,88.26667
Bhatpara,22.87139,88.40889
Bhadreswar,22.82444,88.35056
Beliator,23.33333,87.21667
Beldanga,23.93333,88.25
Baruipur,22.34972,88.43917
Barjora,23.43333,87.28333
Barddhaman,23.25,87.85
Barasat,22.71667,88.51667
Barakpur,22.76139,88.37194
Bansbaria,22.97194,88.39944
Bankura,23.25,87.06667
Bangaon,23.06667,88.81667
Balurghat,25.21667,88.76667
Bali,22.64611,88.34028
Bali Chak,22.36667,87.55
Balarampur,23.11667,86.21667
Bakreswar,23.88333,87.36667
Baj Baj,22.47472,88.17028
Baidyabati,22.785,88.32472
Baharampur,24.1,88.25
Bagula,23.31667,88.65
Baghdogra,26.7,88.31667
Baduria,22.74167,88.78583
Asansol,23.68333,86.98333
Arambagh,22.88333,87.78333
Amta,22.58,88.00833
Amlagora,22.83333,87.33333
Ahmadpur,23.83333,87.7
Adra,23.5,86.66667
Contai,21.77861,87.75361
Haldia,22.06046,88.10975
Srirampur,22.94889,88.01889
Haripur,22.93611,88.23194
Kesabpur,22.96833,88.26278
Ramchandrapur,22.89639,88.47528
Bagnan,22.92417,88.14
Ramnagar,22.77778,88.24639
Sankarpur,22.84806,88.45528
Begampur,22.74167,88.24333
Parbatipur,22.6625,88.22222
Bhandardaha,22.61694,88.21444
Dumjor,22.64083,88.22028
Krishnapur,22.67028,88.26944
Bankra,22.6275,88.29806
Chakapara,22.63222,88.34861
Mahiari,22.59222,88.23778
Masila,22.58083,88.23278
Dhulagari,22.58694,88.17306
Panchla,22.54389,88.13806
Sahapur,22.52444,88.16694
Raghudebbati,22.52556,88.19583
Gobindapur,22.59306,88.09139
Nangi,22.50833,88.21528
Pujali,22.46528,88.15167
Amtala,22.37139,88.29444
Bawali,22.41917,88.19611
Balarampur,22.33417,88.29778
Jafarpur,22.32083,88.23056
Serpur,22.32056,88.305
Monoharpur,22.10833,88.07889
Solap,22.12778,88.15861
Harindanga,22.03833,88.32139
Gurdaha,22.73472,88.75944
Ula,22.7225,88.55556
Gopalpur,22.61444,88.75139
Raypur,22.41083,88.50944
Nabagram,22.28806,88.50917
Birpara,26.70421,89.14547
Jaigaon,26.84766,89.37558
Aistala,23.18,88.58
Ashoknagar Kalyangarh,22.86416,88.63701
Bahula,23.65176,87.16475
