Vasco Da Gama,15.39585,73.81568
Taleigao,15.46667,73.8
Solim,15.61667,73.76667
Serula,15.53333,73.83333
Sanvordem,15.26667,74.11667
Sanquelim,15.58333,74
Sanguem,15.23333,74.16667
Sancoale,15.36667,73.9
Saligao,15.55,73.76667
Raia,15.3,73.96667
Queula,15.38333,73.96667
Quepem,15.21667,74.06667
Ponda,15.4,74.01667
Pernem,15.71667,73.8
Palle,15.46667,74.08333
Navelim,15.53333,73.98333
Marmagao,15.4,73.8
Mapuca,15.59154,73.80898
Madgaon,15.3,73.95
Kankon,15.01667,74.01667
Jua,15.53333,73.93333
Guirim,15.58333,73.8
Goa Velha,15.43333,73.86667
Dicholi,15.6,73.95
Davorlim,15.25,73.98333
Curti,15.41667,74.01667
Curchorem,15.25,74.1
Cuncolim,15.16667,73.98333
Cortalim,15.38333,73.88333
Colva,15.26667,73.91667
Colovale,15.61667,73.83333
Calangute,15.5439,73.7553
Chinchinim,15.2,73.96667
Chicalim,15.4,73.83333
Cavelossim,15.17255,73.94194
Carapur,15.55,73.96667
Benaulim,15.25,73.91667
Bandora,15.4,73.96667
Bambolim,15.45,73.85
Arambol,15.68681,73.70449
Aldona,15.58333,73.86667
Vagator,15.59766,73.74496
