Udalguri,26.76667,92.13333
Titabar,26.6,94.2
Tinsukia,27.5,95.36667
Tezpur,26.63333,92.8
Sorbhog,26.5,90.86667
Sonari,27.06667,95.03333
Soalkuchi,26.16806,91.57111
Silchar,24.81667,92.8
Sibsagar,26.98333,94.63333
Sapatgram,26.33333,90.13333
Rangia,26.46667,91.63333
Rangapara,26.81667,92.65
Raha,26.23333,92.51667
Palasbari,26.13611,91.54861
Numaligarh,26.63333,93.75
North Lakhimpur,27.23333,94.11667
North Guwahati,26.20139,91.72361
Nazira,26.91667,94.73333
Namrup,27.18333,95.33333
Nahorkatiya,27.28333,95.33333
Moranha,27.18333,94.93333
Mariani,26.66667,94.33333
Mangaldai,26.43333,92.03333
Makum,27.5,95.45
Maibong,25.3,93.16667
Mahur,25.16667,93.11667
Lala,24.55,92.6
Lakhipur,26.03333,90.3
Lakhipur,24.8,93.01667
Kokrajhar,26.4,90.26667
Kharupatia,26.51667,92.13333
Jorhat,26.75,94.21667
Jogighopa,26.23333,90.58333
Howli,26.43333,90.96667
Hojai,26,92.86667
Hajo,26.25,91.53333
Hailakandi,24.68333,92.56667
Haflong,25.18333,93.03333
Gossaigaon,26.45,89.96667
Golakganj,26.1,89.83333
Golaghat,26.51667,93.96667
Gohpur,26.88333,93.63333
Goalpara,26.16667,90.61667
Gauripur,26.08333,89.96667
Guwahati,26.18617,91.75095
Dum Duma,27.56667,95.56667
Duliagaon,27.36667,95.31667
Diphu,25.83333,93.43333
Dimapur,25.9,93.73333
Digboi,27.38333,95.63333
Dibrugarh,27.48333,94.9
Dhuburi,26.03333,89.96667
Dhing,26.46667,92.46667
Dhemaji,27.48333,94.58333
Dhekiajuli,26.7,92.5
Dergaon,26.7,93.96667
Chapar,26.26667,90.46667
Chabua,27.48333,95.18333
Bongaigaon,26.46667,90.56667
Bokakhat,26.63333,93.6
Bokajan,26.01667,93.78333
Bilasipara,26.23333,90.23333
Bijni,26.51667,90.66667
Bihpuriagaon,27.03333,93.9
Basugaon,26.46667,90.4
Barpeta,26.31667,91
Barpathar,26.3,93.86667
Badarpur,24.9,92.6
Amguri,26.8,94.53333
Abhayapuri,26.33333,90.66667
Barpeta Road,26.50284,90.96937
Marigaon,26.37957,92.34146
Silapathar,26.20597,93.80951
Sarupathar,26.19842,93.80942
Lumding Railway Colony,25.74903,93.16998
