Yamunanagar,30.1,77.28333
Uklana,29.51667,75.86667
Uchana,29.46667,76.16667
Tosham,28.88333,75.91667
Tohana,29.7,75.9
Thanesar,29.98333,76.81667
Taoru,28.21667,76.95
Sonipat,28.98333,77.01667
Sohna,28.25,77.06667
Sirsa,29.53333,75.01667
Shahabad,30.1681,76.8715
Sangaria,29.8,74.45
Samalkha,29.23333,77.01667
Safidon,29.41667,76.66667
Rohtak,28.9,76.56667
Rewari,28.18333,76.61667
Ratia,29.68333,75.58333
Rania,29.53333,74.83333
Radaur,30.03333,77.15
Pundri,29.75,76.55
Punahana,27.86667,77.2
Pinjaur,30.79722,76.91722
Pehowa,29.98333,76.58333
Pataudi,28.31667,76.78333
Panipat,29.38889,76.96806
Palwal,28.15,77.33333
Nuh,28.11667,77.01667
Nilokheri,29.83333,76.91667
Narwana,29.61667,76.11667
Narnaund,29.21667,76.15
Narnaul,28.04444,76.10833
Narayangarh,30.48333,77.13333
Mustafabad,30.2,77.15
Mahendragarh,28.28333,76.15
Maham,28.98333,76.3
Loharu,28.45,75.81667
Ladwa,29.99444,77.04444
Kharkhauda,28.88333,76.85
Karnal,29.68333,76.98333
Kalina Khas,28.33333,76.31667
Kalanwali,29.85,74.95
Kalanaur,28.83333,76.4
Kaithal,29.8,76.38333
Julana Shadipur,29.13333,76.41667
Jind,29.31667,76.31667
Jhajjar,28.61667,76.65
Jakhal,29.8,75.83333
Jagadhri,30.16667,77.3
Indri,29.88,77.07111
Hodal,27.9,77.36667
Hisar,29.16667,75.71667
Hasanpur,27.96667,77.5
Hansi,29.1,75.96667
Gurgaon,28.46667,77.03333
Gorakhpur,29.45,75.68333
Gohana,29.13333,76.7
Gharaunda,29.5375,76.97167
Firozpur Jhirka,27.8,76.95
Fatehabad,29.51667,75.45
Farrukhnagar,28.45,76.81667
Faridabad,28.43333,77.31667
Ellenabad,29.45,74.65
Dharuhera,28.21667,76.78333
Dabwali,29.95,74.73333
Chhachhrauli,30.25,77.36667
Charkhi Dadri,28.6,76.26667
Buriya,30.15,77.35
Bilaspur,30.31667,77.31667
Bhiwani,28.78333,76.13333
Beri Khas,28.7,76.58333
Bawal,28.08333,76.58333
Barwala,29.38333,75.91667
Bahadurgarh,28.68333,76.91667
Ateli,28.1,76.28333
Asandh,29.51667,76.6
Ambala,30.37833,76.78083
Kheri Sampla,28.77778,76.77528
