Umarkot,19.66667,82.21667
Takhatpur,22.15,81.86667
Simga,21.63333,81.7
Seorinarayan,21.73333,82.58333
Sarangarh,21.6,83.08333
Saraipali,21.33333,83
Sakti,22.03333,82.96667
Ratanpur,22.3,82.16667
Ramanuj Ganj,23.8,83.7
Raj Nandgaon,21.1,81.03333
Raigarh,21.9,83.4
Pithora,21.26667,82.51667
Pendra,22.76667,81.95
Pathalgaon,22.56667,83.46667
Patan,21.03333,81.53333
Pasan,22.85,82.2
Pandaria,22.23333,81.41667
Mungeli,22.06667,81.68333
Malkangiri,18.35,81.9
Mahasamund,21.1,82.1
Lormi,22.28333,81.73333
Kurud,20.83222,81.72139
Kumhari,21.26667,81.51667
Kotaparh,19.15,82.35
Kota,22.3,82.03333
Korba,22.35,82.68333
Kondagaon,19.6,81.66667
Kharsia,21.96667,83.11667
Kharod,21.75,82.56667
Khamharia,20.98333,82.26667
Khairagarh,21.41667,80.96667
Kawardha,22.01667,81.25
Katghora,22.5,82.55
Kanker,20.27194,81.49306
Junagarh,19.86667,82.93333
Jashpurnagar,22.9,84.15
Jagdalpur,19.06667,82.03333
Gumla,23.05,84.55
Gidam,18.98333,81.4
Gharghoda,22.16667,83.35
Gariaband,20.635,82.06139
Gandai,21.66667,81.1
Durg,21.18333,81.28333
Dongargaon,20.96667,80.85
Dhamtari,20.70722,81.54972
Deori,21.45,82.61667
Chhuikhadan,21.53333,80.98333
Champa,22.05,82.65
Bilaspur,22.08333,82.15
Bhilai,21.21667,81.43333
Bhatgaon,21.15,81.7
Bhatapara,21.73333,81.93333
Bhanpuri,21.1,80.91667
Bemetara,21.7,81.53333
Basna,21.28333,82.81667
Baloda Bazar,21.66667,82.16667
Baloda,22.15,82.48333
Balod,20.73,81.20472
Baikunthpur,23.25,82.55
Arang,21.2,81.96667
Ambikapur,23.11667,83.2
Akaltara,22.01667,82.43333
