Kilakarai,9.23333,78.78333
Wellington,11.36667,76.8
Walajapet,12.93333,79.38333
Wallajahbad,12.76667,79.78333
Vriddhachalam,11.5,79.33333
Virudunagar,9.6,77.96667
Viravanallur,8.7,77.53333
Viraganur,11.48333,78.73333
Villupuram,11.93333,79.48333
Vilattikulam,9.16667,78.16667
Vikravandi,12.03333,79.55
Vijayapuri,11.23333,77.5
Vettavalam,12.1,79.25
Vettaikkaranpudur,10.56667,76.93333
Velur,11.1,78.01667
Vellore,12.93333,79.13333
Vedasandur,10.53333,77.95
Vedaranniyam,10.36667,79.85
Vattalkundu,10.16667,77.76667
Vasudevanallur,9.23333,77.41667
Vaniyambadi,12.68333,78.61667
Vandavasi,12.5,79.61667
Vandalur,12.89278,80.08083
Valparai,10.36667,76.96667
Vallam,10.71667,79.08333
Valavanur,11.91667,79.58333
Valangiman,10.88333,79.38333
Vadippatti,10.08333,77.95
Vadamadurai,10.46667,78.08333
Vadakku Valliyur,8.38333,77.65
Uttukkuli,11.16667,77.43333
Uttiramerur,12.6,79.76667
Uttamapalaiyam,9.8,77.33333
Usilampatti,9.96667,77.8
Uppiliyapuram,11.26667,78.51667
Udumalaippettai,10.58333,77.25
Udankudi,8.43333,78.01667
Udagamandalam,11.4,76.7
Turaiyur,11.16667,78.61667
Tondi,9.73333,79.01667
Tisaiyanvilai,8.33333,77.88333
Tiruvidaimarudur,10.98333,79.46667
Tiruvettipuram,12.66667,79.55
Tiruvannamalai,12.21667,79.06667
Tiruvallur,13.15,79.91667
Tiruttani,13.18333,79.63333
Tiruttangal,9.48333,77.83333
Tiruppuvanam,9.83333,78.26667
Tiruppur,11.1,77.35
Tirupparangunram,9.86667,78.06667
Tirunelveli,8.73333,77.7
Tirumullaivasal,11.23333,79.83333
Tirukkoyilur,11.95,79.2
Tirukkattuppalli,10.85,78.96667
Tiruchengodu,11.38333,77.93333
Tiruchchirappalli,10.81667,78.68333
Tiruchchendur,8.48333,78.11667
