Yeola,20.03333,74.48333
Yavatmal,20.4,78.13333
Yaval,21.16667,75.7
Washim,20.1,77.15
Warora,20.23333,79
Wardha,20.75,78.61667
Wani,20.06667,78.95
Wai,17.93333,73.9
Wadgaon,18.73333,73.65
Vite,17.28333,74.55
Virar,19.46667,72.8
Vengurla,15.86667,73.63333
Vasind,19.41667,73.26667
Varangaon,21.01667,75.9
Vaijapur,19.91667,74.73333
Vada,19.65,73.13333
Uran,18.87694,72.93972
Umred,20.85,79.33333
Umarkhed,19.6,77.7
Umarga,17.83333,76.61667
Ulhasnagar,19.21667,73.15
Udgir,18.38333,77.11667
Tumsar,21.38333,79.73333
Tuljapur,18,76.08333
Trimbak,19.93333,73.55
Thane,19.2,72.96667
Telhara,21.02694,76.83889
Tasgaon,17.03333,74.6
Tarapur,19.85,72.7
Taloda,21.56667,74.21667
Talegaon Dabhade,18.71667,73.68333
Surgana,20.56667,73.61667
Srivardhan,18.03333,73.01667
Soygaon,20.6,75.61667
Sonegaon,20.65,78.68333
Sirur,18.83333,74.38333
Sinnar,19.85,74
Sindi,20.8,78.86667
Sillod,20.3,75.65
Shrigonda,18.61667,74.68333
Solapur,17.68333,75.91667
Shirwal,18.13333,73.98333
Shirpur,21.35,74.88333
Shirdi,19.76667,74.48333
Shegaon,20.78333,76.68333
Shahapur,19.45,73.33333
Shahada,21.55,74.46667
Savda,21.15,75.88333
Savantvadi,15.9,73.81667
Satara,17.68333,73.98333
Satana,20.58333,74.2
Sasvad,18.33333,74.03333
Saoner,21.38333,78.9
Sangola,17.43333,75.2
Sangli,16.85438,74.56417
Sangamner,19.56667,74.21667
Sailu,19.46667,76.46667
Roha,18.43333,73.11667
Risod,19.96667,76.78333
Revadanda,18.55028,72.92778
Raver,21.25,76.03333
Ratnagiri,16.98333,73.3
Ramtek,21.4,79.33333
Rajura,19.78333,79.36667
Rajur,20.11667,78.91667
Rajgurunagar,18.86667,73.9
Rajapur,16.66667,73.51667
Raigarh Fort,18.25,73.43333
Rahuri,19.38333,74.65
Rahimatpur,17.6,74.2
Pusad,19.9,77.58333
Purna,19.18333,77.05
Pune,18.51957,73.85535
Pulgaon,20.73333,78.33333
Pipri,19.8,75.53333
Pimpri,18.61667,73.8
Phaltan,17.98333,74.43333
Pen,18.75,73.08333
Pauni,20.78333,79.63333
Patur,20.45,76.93333
Pathri,19.25,76.45
