Thang,34.91667,76.75
Punch,33.76788,74.08974
Uri,34.08333,74.03333
Udhampur,32.93333,75.13333
Tsrar Sharif,33.86667,74.76667
Tral,33.93333,75.1
Thanna Mandi,33.55,74.38333
Sumbal,34.23333,74.63333
Sopur,34.3,74.46667
Shupiyan,33.71667,74.83333
Samba,32.56667,75.11667
Riasi,33.08333,74.83333
Ramnagar,32.81667,75.31667
Ramgarh,33.4,74.2
Ramban,33.25,75.25
Rajauri,33.38333,74.3
Qazigund,33.63333,75.15
Pulwama,33.88333,74.91667
Pattan,34.16667,74.56667
Parol,32.35,75.43333
Pahalgam,34.03333,75.33333
Nawanshahr,32.76667,74.53333
Magam,34.08333,74.58333
Leh,34.16667,77.58333
Kulgam,33.65,75.01667
Kud,33.08333,75.28333
Kishtwar,33.31667,75.76667
Khaur,32.6,74.8
Katra,32.98333,74.95
Kathua,32.36667,75.51667
Kargil,34.56667,76.1
Jammu,32.73333,74.86667
Hiranagar,32.45,75.26667
Hajan,34.3,74.61667
Gandarbal,34.23333,74.78333
Doda,33.13333,75.56667
Bishnah,32.61667,74.86667
Bijbiara,33.8,75.1
Bhadarwah,32.98333,75.71667
Batoti,33.1,75.31667
Baramula,34.2,74.35
Banihal,33.41667,75.2
Bandipura,34.41667,74.65
Awantipur,33.91667,75.01667
Arnia,32.51667,74.8
Anantnag,33.73333,75.15
Akhnur,32.86667,74.73333
Soyibug,34.07917,74.71111
Jaurian,32.83194,74.57639
Gho Manhasan,32.55556,74.94861
Kupwara,34.03056,74.26417
