Zahirabad,17.68333,77.61667
Yellandu,17.6,80.33333
Yarada,17.65,83.26667
Yanam,16.73333,82.21667
Warangal,18,79.58333
Wanparti,16.36667,78.06667
Vuyyuru,16.36667,80.85
Vizianagaram,18.11667,83.41667
Vishakhapatnam,17.7,83.3
Vinukonda,16.05,79.75
Vikarabad,17.33333,77.9
Vijayawada,16.51667,80.61667
Vetapalem,15.78333,80.31667
Vepagunta,17.77844,83.21577
Venkatagiri,13.96667,79.58333
Vemalwada,18.46667,78.88333
Vadlapudi,14.31667,79.8
Uravakonda,14.95,77.26667
Uppal Kalan,17.40577,78.55911
Tuni,17.35,82.55
Tirupati,13.65,79.41667
Tirumala,13.68333,79.35
Tekkali,18.61667,84.23333
Tanuku,16.75,81.7
Tandur,17.23333,77.58333
Tadpatri,14.91667,78.01667
Tadepallegudem,16.83333,81.5
Tadepalle,16.48333,80.6
Suriapet,17.15,79.61667
Suluru,13.7,80.01667
Srisailam,16.08333,78.86667
Sriramnagar,17.26652,78.25544
Srikakulam,18.3,83.9
Sompeta,18.93333,84.6
Sirsilla,18.38333,78.83333
Sirpur,19.48333,79.6
Singarayakonda,15.25,80.03333
Siddipet,18.1,78.85
Sattenapalle,16.4,80.18333
Sangareddi,17.62944,78.09167
Samalkot,17.05,82.18333
Salur,18.53333,83.21667
Sadaseopet,17.61667,77.95
Repalle,16.01667,80.85
Renigunta,13.65,79.51667
Razole,16.48333,81.83333
Razam,18.46667,83.66667
Rayadrug,14.7,76.86667
Rayachoti,14.05,78.75
Ramapuram,15.28333,77.86667
Ramapuram,13.11667,79.2
Ramachandrapuram,16.85,82.01667
Rajampet,14.18333,79.16667
Rajahmundry,16.98333,81.78333
Puttur,13.45,79.55
Punganuru,13.36667,78.58333
Pulivendla,14.41667,78.23333
Proddatur,14.73333,78.55
Ponnuru,16.06667,80.56667
Pithapuram,17.11667,82.26667
Phirangipuram,16.3,80.26667
Penukonda,14.08333,77.58333
Penugonda,16.66667,81.73333
Peddapuram,17.08333,82.13333
Peddapalli,18.61667,79.36667
Pedana,16.26667,81.16667
Patancheru,17.53139,78.265
Parvatipuram,18.78333,83.43333
Parlakimidi,18.76667,84.08333
Paloncha,17.6,80.68333
Palmaner,13.2,78.75
Palkonda,18.6,83.75
Palasa,18.76667,84.41667
Palakollu,16.53333,81.73333
Pakala,13.46667,79.11667
Ongole,15.5,80.05
Nuzvid,16.78333,80.85
Nizamabad,18.66667,78.11667
Nirmal,19.1,78.35
Nidadavole,16.91667,81.66667
Nellore,14.43333,79.96667
Nayudupeta,13.9,79.9
Naspur,18.83333,79.45
Narsipatnam,17.66667,82.61667
Narsingi,18.03333,78.43333
Narayanpet,16.73333,77.5
Narayanavanam,13.41667,79.58333
Narasingapuram,13.61667,79.33333
Narasaraopet,16.25,80.06667
Narasapur,16.45,81.66667
Narasannapeta,18.41667,84.05
Nandyal,15.48333,78.48333
Nandikotkur,15.86667,78.26667
Nandigama,16.78333,80.3
Nalgonda,17.05,79.26667
Nagireddipalli,14.26667,79.1
Nagar Karnul,16.4821,78.32471
Nagari,13.33333,79.58333
Mirialguda,16.86667,79.58333
Medak,18.03333,78.26667
Markapur,15.73333,79.28333
Manthani,18.65,79.66667
Mangalagiri,16.43333,80.55
Mandasa,18.86667,84.46667
Mandapeta,16.86667,81.93333
Mancheral,18.86667,79.43333
Mahbubnagar,16.73333,77.98333
Mahbubabad,17.61667,80.01667
Madugula,17.91667,82.8
Madanapalle,13.55,78.5
Machilipatnam,16.16667,81.13333
Macherla,16.48333,79.43333
Lakshettipet,18.86667,79.21667
Kuppam,12.75,78.36667
Kukatpalli,17.48333,78.41667
Kovvur,17.01667,81.73333
Kovur,14.48333,79.98333
Kottapalli,18.48333,79.1
Kottagudem,17.55,80.63333
Kothapet,19.33333,79.48333
Kosigi,15.85,77.26667
Koratla,18.81667,78.71667
Kondapalle,16.61667,80.53333
Kodar,16.98333,79.96667
Khammam,17.25,80.15
Kavali,14.91667,79.98333
Karimnagar,18.43333,79.15
Kankipadu,16.45,80.78333
Kanigiri,15.4,79.51667
Kandukur,15.21667,79.91667
Kamareddi,18.31667,78.35
Kamalapuram,14.58333,78.65
